"","X.2","X.1","X","Subnum","Sex","Race","Ethnicity","Big5O","Big5C","Big5E","Big5A","Big5N","Bis11Score","CESD","ESIBF_Disinhibition","ESIBF_SubstanceUse","NPI","PSWQ","STAIS","STAIT","TPM_Boldness","TPM_Disinhibition","TPM_Meanness","Condition","ReactTime","Reward","BestOption","KeyResponse","SetSeen.","OptionRwdMean","Phase","subjID","trial","DeltaTVal","DeltaAVal","delta_bestValue","DecayTVal","DecayAVal","decay_bestValue","decayWinTVal","decayWinAVal","decayWin_bestValue","decayLossTVal","decayLossAVal","decayLoss_bestValue","PVLDecayITParam","PVLDecayDecayparam","PVLDecayShape","PVLDecayLossAversion","PVLDecay_bestValue","PVLDeltaITParam","PVLDeltaRecencyparam","PVLDeltaShape","PVLDeltaLossAversion","PVLDelta_bestValue","PVPEDecayITParam","PVPEDecayDecayParam","PVPEDecayShape","PVPEDecayWeightPosPE","PVPEDecay_bestValue","DeltaUncertaintyITParam","DeltaUncertaintyDecayParam","DeltaUncertaintyShape","DeltaUncertaintyWeightPosPE","DeltaUncertainty_bestValue","deltaBIC","decayWinBIC","decayLossBIC","decayBIC","PVLDecayBIC","PVLDeltaBIC","PVPEDecayBIC","DeltaUncertaintyBIC"
"56501",116001,116001,49251,198,"Female","White","Not Hispanic or Latino",42,33,29,44,24,61,24,16,0,15,61,33,50,31,23,6,"Losses",4167,-0.408056606736861,0,2,"0",-0.65,"Train",227,1,0.901236179958107,0.352052558948701,159.734877043829,0.233782474272457,0.491669752682149,171.872442873478,0.275396524523185,0.0543202723231371,151.342073428027,0.478298118306455,0.99,170.563803428741,0.216099254427048,0.01,0,0,149.467774168261,2.35414074028501,0.0168655692349925,0,0,149.014427881385,0.195489601970154,0.01,0.622875113508377,1,149.357148190421,0.70001624270964,0.111987474384919,0.5,7.87260224120016,146.820736873305,330.504659880588,313.719052648982,352.162512650411,354.779791539885,321.00535992238,320.098667348628,320.784107966702,315.711285332469
"56751",117251,117251,50501,203,"Female","White","Not Hispanic or Latino",33,32,23,35,30,64,22,12,10,17,66,46,49,29,12,14,"Gains",2220,0.723856678518301,1,3,"1",0.75,"Train",228,1,1.17180686532081,0.828837977255518,133.252350117506,0.969318344364569,0.28881930257802,128.966134927112,0.761756187239073,0.188344870852646,122.316423518723,1e-04,0.99,172.594121090606,0.894661046439208,0.319102006507424,0.130589164717348,0.43070943798813,121.662419904733,1.26670773511426,0.847211462523331,0.441600560387779,0.164142476659551,130.94029876403,0.828086296511039,0.198774011399676,0.0686268653924072,1,122.223357389296,1.25365833827481,0.656223335864117,0.616807604384081,2.39421622372346,110.255910806472,277.539606027942,255.667752830376,356.22314797414,268.967175647154,265.394651395325,283.950409113919,266.516526364451,242.581633198803
"57001",117751,117751,51001,205,"Female","White","Not Hispanic or Latino",35,36,21,42,23,69,22,10,19,14,53,31,33,31,8,4,"Gains",5958,-0.11705367794259,0,2,"0",0.35,"Train",229,1,0.361897367477595,0.479508806709008,170.886853907627,0.171472564924304,0.0724510945762092,168.491340470462,0.178988766794617,0.0908527285678459,170.181627641636,0.176258682864984,0.591250475457993,172.153244593417,0.177168648490457,0.0700077722821545,0.425951746983229,0,167.462722562433,0.529465534756475,0.721379405402714,0.0765258219698128,0,168.490154212507,0.18457145309503,0.0627922549760049,0.205023170924442,1,169.744631011427,0.361896729130553,0.479510177475828,1.47270021024308,0,170.886853907637,352.808613608183,351.398161076201,355.341394979763,348.017586733853,356.995256710725,359.050120010872,361.559073608713,363.843519401132
"57251",118001,118001,51251,206,"Female","Black or African American","Not Hispanic or Latino",26,26,22,39,25,69,13,11,7,6,58,31,43,16,9,5,"Losses",7849,-0.664921239213558,0,4,"1",-0.75,"Train",230,1,1.12133573345324,0.121440095852574,166.0261008971,1e-04,0.99,172.595161697797,0.372578147321372,0.0505795081497251,134.216092561308,1e-04,0.99,172.594649089883,0.827580005534298,0.0137050789653117,0,0,150.324045665679,2.02187830650261,0.0213021226839423,0.203247435730588,5,151.170070771734,0.976689150416018,0.034440356174043,0.563505062683062,0.733245224887216,119.640959958981,2.51598591219554,0.0567697916926993,5,0.0851746094249246,96.6891001815321,343.08710758713,279.467090915545,356.224203972696,356.225229188523,322.717902917216,324.409953129326,261.35173150382,215.448011948923
"57501",118251,118251,51501,207,"Female","White","Hispanic or Latino",24,31,21,29,34,67,27,17,16,22,69,45,57,26,19,7,"Gains",8601,0.151173831287874,0,2,"0",0.35,"Train",231,1,1.51731160179759,0.024944961016782,131.849376901685,0.722408136018683,0.245211107257468,113.472319206852,1.00783078044607,0.286993405292658,113.548314871853,1e-04,0.99,172.596870122718,0.208360703353494,0.0360276506500124,0,0.677432446993016,98.9665576670095,1.67058448477781,0.111500687310704,0.288911010536561,0,121.795659085057,1.00619849678733,0.286972878815983,0,1,113.54829231163,0.0120255753784553,0.127851579215615,0.885031257057615,777.110162404094,99.7868139974418,274.733659596299,238.131535536636,356.228646038365,237.979544206633,220.002926919878,265.661129755972,249.166396209118,221.643439580742
"57751",119001,119001,52251,210,"Female","White","Not Hispanic or Latino",43,26,32,36,21,74,29,11,2,18,75,42,50,31,14,6,"Losses",6300,-0.0903795983572551,1,1,"0",-0.35,"Train",232,1,1e-04,1e-04,172.593663302238,1e-04,0.99,172.595969805949,0.706205794362013,0.190092095756106,126.769856664498,1e-04,0.989505916290739,172.595700126535,2.42228510221328,0.0838403570421037,1,0,144.40108128313,4.18371379693147,0.0404975067542468,1,0,137.471087869364,0.706195486553727,0.190087746227766,0,1,126.769856663976,0.00257630252412376,0.0557176378998038,4.79734042148875,548.745632677307,87.5798945007034,356.222232397406,264.574619121926,356.226306045999,356.226845404828,310.871974152119,297.011987324586,275.60952491381,197.229600587266
"58001",119251,119251,52501,211,"Male","More than one Race","Hispanic or Latino",36,26,36,16,24,79,17,21,26,32,30,23,30,38,21,38,"Gains",8833,1.16223004518263,1,1,"0",0.65,"Train",233,1,1.68307282581112,0.116087540292866,131.993630304393,0.752650524793389,0.362819725150501,147.027130107853,0.66289206223194,0.316801458589292,148.267304649932,0.609893254878169,0.172487663659981,162.120369132395,0.514678199322001,0.230402865091305,0.444796704834319,5,137.088221985426,2.0328774619108,0.0947471707781922,0.368563289690181,0,130.763486430879,1.13921726576045,0.115294555935255,0.396318187269357,0.287244385115396,130.401528501849,1.80054917305841,0.0837047583045467,0.5,0.639175360903465,131.074375430671,275.022166401716,307.569515092793,335.275644057719,305.089166008636,296.246255556711,283.596784447618,282.872868589557,284.218562447201
"58251",119501,119501,52751,212,"Male","White","Hispanic or Latino",39,42,28,27,17,55,8,9,12,25,30,24,28,41,9,14,"Losses",4104,-0.289628081035667,0,4,"1",-0.75,"Train",234,1,0.807425435324525,0.846190964847198,156.704151607465,1e-04,0.99,172.593885538411,0.952072767285742,0.939772892899484,146.548586969265,0.223761336978516,0.99,172.209185848759,0.251511543347104,0.01,0,0,157.642239623064,2.94457382432371,0.01,0,0.000212105544933843,152.940340160331,1.07160350315985,0.95190484810013,0,0.828283141716194,145.818580855898,0.859782657526109,0.739623126052567,0.5,0.89478849951657,156.136711505157,324.44320900786,304.132079731458,355.453277490447,356.222676869752,337.354290831988,327.950491906521,313.706973297655,334.343234596173
"58501",119751,119751,53001,213,"Other","Asian","Not Hispanic or Latino",38,23,13,30,33,70,19,23,4,6,56,45,55,10,21,8,"Gains",5500,-0.148276239373466,0,2,"0",0.35,"Train",235,1,1.64051887789325,0.0307755292890079,139.810166471109,0.12666869866256,0.0180718227061601,140.782487510245,0.110168270070798,0.0165831939767998,139.946416721893,1e-04,0.99,172.595483896221,0.118861124077636,0.0274263732918032,0.0588846839744324,5,137.140833172009,1.72842681468948,0.0353106383571915,0.536951159243377,0,139.361553089939,0.279440860396509,0.0120883794614051,0,0.368952914419668,136.75785423787,1.64049475643601,0.0307829640359482,0.5,0,139.810166678979,290.655238735148,290.927739236716,356.22587358537,292.599880813419,296.351477929878,300.792917765736,295.5855200616,301.690144943817
"58751",120751,120751,54001,217,"Male","White","Not Hispanic or Latino",29,30,35,38,16,72,6,21,31,25,48,23,30,41,23,14,"Gains",5557,0.420313825341503,1,1,"0",0.65,"Train",236,1,4.99216436079049,0.00413632849335083,37.1961023201261,1.42464195583252,0.173447605116237,29.7995092105444,0.393477245762,0.01,33.2626378767997,1e-04,0.99,172.59861679862,1.2162889665454,0.144008912010374,0.622367308262325,1.88540673615131,29.3560659965584,4.49733683188682,0.01,1,0,34.2209677462752,0.478174585177831,0.01,0.288086393531021,1,32.9308270616082,0.394583567458579,0.634839819431995,0.5,37.4679164844026,27.3175071577598,85.4271104331816,77.5601815465288,356.23213939017,70.6339242140183,80.7819435789757,90.5117470784092,87.9314657090751,76.7048259013783
"59001",121251,121251,54501,219,"Male","White","Not Hispanic or Latino",38,31,20,34,19,52,3,3,0,8,41,29,30,36,3,8,"Losses",10264,-0.466659069115736,0,4,"1",-0.75,"Train",237,1,1.74709815388429,0.329804992547136,99.0846417111215,0.0464114400076872,0.86190660963756,172.548779008902,0.225293049824541,0.0226821628802974,111.238637660467,1e-04,0.99,172.59431291732,1.44405402408777,0.0542171474862305,0.765098444061162,0,114.453099687627,0.899991172860966,0.289933673332094,0.473856442186202,5,90.4912336647534,1.00029201356925,0.0436209315564546,0,0.593552964926119,95.0843244672579,1.48859972246136,0.416228258714282,5,0.306885834225488,77.195000000943,209.204189215172,233.512181113863,356.22353162757,356.132463810733,250.976010961113,203.052278915366,212.238460520375,176.459811587745
"59251",121501,121501,54751,220,"Female","White","Not Hispanic or Latino",32,44,17,40,32,42,27,1,13,6,70,51,57,25,0,2,"Gains",5825,0.612761828406693,0,2,"0",0.35,"Train",238,1,1.5028499824933,0.454255362756518,110.072576219353,0.613351325811934,0.165117746036379,135.044250948477,0.862897554926937,0.211769073721409,126.103997999921,0.302752778085774,0.0776144775099924,159.207355584491,0.715106076000937,0.166102222901974,0.744654672642468,5,121.043084214915,1.73655948865487,0.542213291018493,0.532757655110907,0,99.4661804745426,1.25374235683323,0.195494460930583,0.0788709492409127,0.645304606896846,105.515158050994,1.49515330215212,0.460614442876667,0.5,0.257174314423557,109.996506208157,231.180058231635,263.242901792772,329.449616961912,281.123407689883,264.155980015689,221.002172534944,233.100127687846,242.062824002172
"59501",122001,122001,55251,222,"Female","White","Not Hispanic or Latino",38,33,18,40,31,64,17,10,10,9,58,40,50,19,13,13,"Gains",2119,0.600428457451554,1,3,"1",0.75,"Train",239,1,1.7063225913404,0.726681736625399,88.7068575546096,0.409845081499537,0.0763258250049656,91.7624192017109,0.956051865983931,0.132576225792122,77.8183539151553,1e-04,0.99,172.595465386931,0.409316516928364,0.0758074526300937,1,4.5891610214547,91.7381975829578,1.66396294645199,0.740732104415819,1,1.626375967382,88.5029894990544,1.04830685523823,0.0499313049254092,0.076417423381222,0.653111612285317,73.8588422779849,1.69074123053315,0.715904957960275,0.5,0.130637165567877,88.6460701863212,188.448620902149,166.67161362324,356.225836566792,194.559744196351,205.546206751774,199.075790583968,169.787496141829,199.361951958501
"59751",122251,122251,55501,223,"Female","White","Not Hispanic or Latino",28,34,34,30,33,57,26,10,6,21,80,39,53,24,10,14,"Losses",4114,-1.13788876706399,0,4,"1",-0.75,"Train",240,1,1.5784780750969,0.0234048247205702,133.844778765088,1e-04,0.99,172.595207363071,0.720550705600864,0.137030529801526,119.21578805987,1e-04,0.99,172.595698329594,0.454973964339979,0.01,0.097581414537311,0.126637637876374,118.926439489522,2.59177837062318,0.0131620146612838,0,0.369817231410039,126.848256940842,0.717123529790941,0.136982479752486,0,1,119.216039336112,0.618634916467803,0.899071037892029,0.5,7.8655239409076,110.554080015302,278.724463323105,249.466481912669,356.226302452117,356.22532051907,259.922690564903,275.766325467543,260.501890258082,243.177971616462
"60001",123251,123251,56501,227,"Male","White","Not Hispanic or Latino",36,35,28,32,27,55,16,12,5,16,53,38,40,31,13,19,"Gains",3779,1.60140970408436,1,1,"0",0.65,"Train",241,1,0.851340581401692,0.670551073795971,156.84158821172,0.44890142115533,0.131519513463796,136.653654533057,0.479942272693825,0.128104545085922,141.202384775637,0.151456888245149,0.99,172.244351755915,0.448147592630338,0.133024286027595,1,1.28986462749614,136.620732969497,1.16651546724895,0.527691205631421,0.344723250945614,0,154.033491562895,0.48313001041929,0.128028584628377,0,1,141.199396809773,0.24371793573141,0.229086494010943,0.5,23.8402717130193,142.371951434191,324.71808221637,293.439675344204,355.523609304759,284.342214859044,295.311277524853,330.136794711649,304.468605205405,306.813714454241
"60251",124251,124251,57501,231,"Female","White","Not Hispanic or Latino",44,35,14,35,22,58,16,3,7,9,58,28,41,23,7,7,"Losses",5681,0.235106465677823,1,3,"1",-0.25,"Train",242,1,0.15938308662789,0.239542277594797,172.433041890125,1.00826797088292,0.953129762811338,161.322500302042,0.051464606739272,0.0117480622122348,170.325199811011,1.01022454292521,0.670191196462311,158.216709557611,0.472178372645461,0.79536599010837,0.192442314246999,2.23516431133115,159.044579672796,1.06861276482694,0.344277396494756,0.171231818611159,0,166.219877116343,1.01118164503109,0.670256692451382,0,0,158.216134367644,0.00600942372561718,0.0462254109359702,0.5,1000,168.183452714958,355.90098957318,351.685305414952,327.468324908151,333.679906397014,340.158970931451,354.509565818546,338.502080321147,358.436717015774
"60501",124501,124501,57751,232,"Male","White","Hispanic or Latino",38,29,16,35,24,54,17,7,0,6,61,56,52,31,11,8,"Losses",8557,-0.705396302721772,1,3,"1",-0.25,"Train",243,1,3.51428669592615,0.00619321334286707,67.0490681903345,1e-04,0.99,172.595327231642,0.192354161135928,0.0145792984277675,75.8456752406478,1e-04,0.99,172.597069496088,0.84640070203777,0.01,0.542423574524265,0.0146751186657757,79.2365723994128,1.88747961361886,0.01,1,5,66.0801488955653,0.799279993057308,0.01,0.162804846430074,0.372423059917665,60.8171090331242,1.89448374738535,0.210708475486331,0.5,0.00248272759760584,69.9161912828096,145.133042173598,162.726256274225,356.229044785106,356.225560256214,180.542956384684,154.230109376989,143.704029652107,161.902194151478
"60751",125501,125501,58751,236,"Female","White","Not Hispanic or Latino",35,34,29,37,25,70,16,22,8,6,60,56,49,21,18,3,"Gains",3946,0.77940810834133,0,4,"1",0.25,"Train",244,1,0.906131806907345,0.816173652721358,146.58838269606,1.12212486925352,0.870687521696718,143.374791962322,0.998763464801225,0.396068338373496,141.458398137406,1e-04,0.99,172.595530140894,0.969645596608071,0.827166880164718,0.603307818834206,2.66885607499435,141.497590824798,1.08339528533508,0.833791097396746,0.810020876054586,0,144.175310844109,1.16262437359159,0.388521808165921,0.138782323099066,0.853444775016258,141.366501665672,0.92338063077346,0.832552612945759,5,0.189880465570187,144.90612229139,304.21167118505,293.951702067742,356.225966074716,297.784489717573,305.064993235454,310.420433274076,304.802814917204,311.882056168639
"61001",125751,125751,59001,237,"Male","Asian","Not Hispanic or Latino",35,29,26,35,21,75,14,8,0,18,45,44,31,28,9,11,"Losses",11144,-1.63865036991269,0,2,"0",-0.65,"Train",245,1,1.4418952666134,0.0136848459948369,151.799282671247,1e-04,0.99,172.594025799288,0.0616804071116785,0.01,150.795462253042,1e-04,0.826882298123081,172.594059645423,0.531814999600303,0.0661676822979363,0.10972269432207,0,161.239467284627,0.511454052080482,0.0151849114689936,1,5,151.593370619848,0.100366814352287,0.01,0,0.635699704621567,150.665527207068,1.11446690107573,0.0177931694375285,0.5,2.33009553183794,150.174191510737,314.633471135423,312.625830299013,356.223025083775,356.222957391505,344.548746155112,325.256552825555,323.400865999995,322.418194607332
"61251",126001,126001,59251,238,"Female","White","Not Hispanic or Latino",28,26,16,33,25,65,16,8,0,11,59,41,45,20,8,12,"Losses",2669,-0.0831099127148923,1,3,"1",-0.25,"Train",246,1,0.872427724958763,0.475593906793825,156.438443701502,1e-04,0.99,172.597480435422,1.29619989070285,0.352707455646212,104.914239565566,1e-04,0.99,172.599163969715,5,0.896344978202403,0,0,109.193330232615,3.63125861762524,0.0225434519697877,1,0.0870678401065175,126.620881716477,1.2942462405334,0.352721500596635,0,1,104.914640019281,0.0134293190160754,0.0906256042818853,5,49.8638018189128,140.939901986938,323.911793195933,220.863384924061,356.233233732359,356.229866663774,240.456472051089,275.311575018814,231.89909162442,303.949615559735
"61501",126251,126251,59501,239,"Male","White","Not Hispanic or Latino",31,39,19,40,17,61,4,9,10,7,35,32,25,36,8,8,"Losses",4772,0.0432958007431704,0,2,"0",-0.65,"Train",247,1,0.612909871609806,0.377675499314476,165.708570452733,0.0339748462307838,0.99,172.586341099421,0.0997893272065582,0.0194598922715656,163.309199361526,1e-04,0.967538135340568,172.593883094773,0.148545138266791,0.01,0.149488429416119,0,162.785602031484,0.226235363276456,0.416079316316945,0.0736775009410083,5,164.055463100254,0.158837676706229,0.01,0.439424490085761,0.93305457156305,163.081660997504,0.68951994790158,0.106852062350841,0.5,5.28047478021303,161.886436041579,342.452046698395,337.653304515981,356.222671982476,356.207587991771,347.641015648827,350.180737786367,348.233133580867,345.842683669017
"61751",126501,126501,59751,240,"Female","White","Not Hispanic or Latino",32,37,16,36,23,60,12,7,0,8,61,41,44,17,8,4,"Gains",5115,0.810824932799406,1,3,"1",0.75,"Train",248,1,0.959021676597948,0.332542101824746,160.84706156513,0.223369471355446,0.062609875220327,146.856179421786,0.434701715211362,0.108691059790292,142.304794941839,1e-04,0.99,172.59464247702,0.306118650751932,0.0980351504676004,0.551102062539013,0,144.738850056142,1.01778602262318,0.651986814664829,0.993410224647061,0,157.776116289893,0.434347076820564,0.108707954918826,0,1,142.304880658094,0.0123370470800849,0.09822863510552,0.5,999.999999876656,130.096239245367,332.729028923189,295.644495676608,356.224190746969,304.747264636501,311.547511698144,337.622044165645,306.679572902047,282.262290076593
"62001",126751,126751,60001,241,"Female","White","Hispanic or Latino",34,30,18,31,29,73,28,6,0,11,68,61,56,22,7,13,"Losses",5304,0.013372964667232,0,2,"0",-0.65,"Train",249,1,2.01114923678084,0.0489384664916038,135.557953357751,0.0823833571647869,0.01,169.258404849954,0.303383450457762,0.0541000062463098,145.483138256513,1e-04,0.99,172.595143926658,0.600430722240403,0.01,0.292252079236533,0.238838735439742,137.083983556667,1.69428600280888,0.054582268831525,0.825350251630457,1.47884813197021,135.436164944858,0.461493981900514,0.0136813306692998,0.0653941576544144,0.578298656951175,133.145444177321,2.09790972604383,0.0428851125719131,5,0.0500606471797598,134.82264685228,282.150812508431,302.001182305955,356.225193646246,349.551715492837,296.237778699192,292.942141475574,288.3606999405,291.71510529042
