choice,trial_all,trial,outcome,outcome_rel,sub,phase,transfer_trial,transfer_choice
2.0,5.0,1.0,1.0,1.0,210,training,,
2.0,7.0,3.0,0.0,1.0,210,training,,
2.0,5.0,1.0,1.0,1.0,210,training,,
2.0,7.0,3.0,-1.0,0.0,210,training,,
2.0,3.0,3.0,-1.0,0.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
2.0,2.0,2.0,0.1,1.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
2.0,2.0,2.0,0.0,0.0,211,training,,
2.0,1.0,1.0,0.0,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
1.0,3.0,3.0,0.0,1.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,3.0,3.0,0.0,1.0,211,training,,
1.0,4.0,4.0,0.0,1.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,2.0,2.0,0.0,0.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
1.0,4.0,4.0,0.0,1.0,211,training,,
1.0,2.0,2.0,0.1,1.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
1.0,3.0,3.0,0.0,1.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
2.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,2.0,2.0,0.1,1.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,3.0,3.0,0.0,1.0,211,training,,
2.0,1.0,1.0,0.0,0.0,211,training,,
2.0,2.0,2.0,0.1,1.0,211,training,,
2.0,4.0,4.0,0.0,1.0,211,training,,
2.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
1.0,2.0,2.0,0.1,1.0,211,training,,
2.0,2.0,2.0,0.1,1.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
1.0,3.0,3.0,0.0,1.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,1.0,1.0,0.0,0.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
1.0,4.0,4.0,0.0,1.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,1.0,1.0,0.0,0.0,211,training,,
1.0,2.0,2.0,0.1,1.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
2.0,4.0,4.0,0.0,1.0,211,training,,
1.0,4.0,4.0,0.0,1.0,211,training,,
2.0,4.0,4.0,-0.1,0.0,211,training,,
2.0,3.0,3.0,0.0,1.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,2.0,2.0,0.0,0.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
2.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,2.0,2.0,0.0,0.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
1.0,3.0,3.0,-1.0,0.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
2.0,4.0,4.0,0.0,1.0,211,training,,
1.0,2.0,2.0,0.0,0.0,211,training,,
1.0,4.0,4.0,-0.1,0.0,211,training,,
2.0,2.0,2.0,0.1,1.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
2.0,4.0,4.0,0.0,1.0,211,training,,
2.0,1.0,1.0,0.0,0.0,211,training,,
2.0,1.0,1.0,1.0,1.0,211,training,,
1.0,7.0,3.0,-1.0,0.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
1.0,5.0,1.0,0.0,0.0,211,training,,
2.0,8.0,4.0,-0.1,0.0,211,training,,
2.0,6.0,2.0,0.1,1.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,8.0,4.0,0.0,1.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,7.0,3.0,-1.0,0.0,211,training,,
1.0,5.0,1.0,0.0,0.0,211,training,,
2.0,8.0,4.0,0.0,1.0,211,training,,
2.0,6.0,2.0,0.1,1.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
1.0,7.0,3.0,-1.0,0.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
1.0,7.0,3.0,-1.0,0.0,211,training,,
1.0,6.0,2.0,0.1,1.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,8.0,4.0,0.0,1.0,211,training,,
1.0,5.0,1.0,0.0,0.0,211,training,,
2.0,7.0,3.0,-1.0,0.0,211,training,,
1.0,7.0,3.0,0.0,1.0,211,training,,
2.0,8.0,4.0,0.0,1.0,211,training,,
2.0,5.0,1.0,0.0,0.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,8.0,4.0,0.0,1.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
1.0,5.0,1.0,0.0,0.0,211,training,,
1.0,6.0,2.0,0.1,1.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
2.0,6.0,2.0,0.1,1.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,8.0,4.0,0.0,1.0,211,training,,
2.0,6.0,2.0,0.0,0.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
2.0,5.0,1.0,0.0,0.0,211,training,,
2.0,6.0,2.0,0.1,1.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
2.0,7.0,3.0,-1.0,0.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,8.0,4.0,0.0,1.0,211,training,,
2.0,5.0,1.0,0.0,0.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,8.0,4.0,-0.1,0.0,211,training,,
1.0,7.0,3.0,0.0,1.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
1.0,6.0,2.0,0.0,0.0,211,training,,
2.0,7.0,3.0,-1.0,0.0,211,training,,
2.0,6.0,2.0,0.1,1.0,211,training,,
2.0,5.0,1.0,1.0,1.0,211,training,,
2.0,8.0,4.0,0.0,1.0,211,training,,
1.0,7.0,3.0,-1.0,0.0,211,training,,
2.0,6.0,2.0,0.1,1.0,211,training,,
2.0,6.0,2.0,0.1,1.0,211,training,,
2.0,7.0,3.0,0.0,1.0,211,training,,
2.0,8.0,4.0,-0.1,0.0,211,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
2.0,4.0,4.0,-0.1,0.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
1.0,3.0,3.0,-1.0,0.0,212,training,,
2.0,3.0,3.0,-1.0,0.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
1.0,4.0,4.0,-0.1,0.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
1.0,2.0,2.0,0.1,1.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
2.0,1.0,1.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
1.0,1.0,1.0,1.0,1.0,212,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
1.0,4.0,4.0,0.0,1.0,212,training,,
1.0,2.0,2.0,0.1,1.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,3.0,3.0,-1.0,0.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
1.0,3.0,3.0,-1.0,0.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
1.0,3.0,3.0,-1.0,0.0,212,training,,
2.0,2.0,2.0,0.1,1.0,212,training,,
1.0,1.0,1.0,0.0,0.0,212,training,,
1.0,4.0,4.0,-0.1,0.0,212,training,,
2.0,4.0,4.0,-0.1,0.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
1.0,2.0,2.0,0.1,1.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,1.0,1.0,0.0,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
2.0,3.0,3.0,-1.0,0.0,212,training,,
1.0,4.0,4.0,-0.1,0.0,212,training,,
1.0,2.0,2.0,0.0,0.0,212,training,,
2.0,2.0,2.0,0.1,1.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
2.0,2.0,2.0,0.0,0.0,212,training,,
2.0,4.0,4.0,-0.1,0.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
2.0,2.0,2.0,0.1,1.0,212,training,,
1.0,4.0,4.0,-0.1,0.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
2.0,2.0,2.0,0.1,1.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
2.0,4.0,4.0,-0.1,0.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,1.0,1.0,0.0,0.0,212,training,,
2.0,2.0,2.0,0.1,1.0,212,training,,
2.0,2.0,2.0,0.0,0.0,212,training,,
2.0,4.0,4.0,0.0,1.0,212,training,,
2.0,1.0,1.0,1.0,1.0,212,training,,
2.0,3.0,3.0,0.0,1.0,212,training,,
2.0,3.0,3.0,-1.0,0.0,212,training,,
1.0,8.0,4.0,0.0,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
1.0,6.0,2.0,0.0,0.0,212,training,,
1.0,8.0,4.0,-0.1,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
1.0,6.0,2.0,0.0,0.0,212,training,,
1.0,7.0,3.0,-1.0,0.0,212,training,,
1.0,6.0,2.0,0.0,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,5.0,1.0,0.0,0.0,212,training,,
2.0,6.0,2.0,0.0,0.0,212,training,,
2.0,7.0,3.0,-1.0,0.0,212,training,,
1.0,7.0,3.0,-1.0,0.0,212,training,,
1.0,7.0,3.0,-1.0,0.0,212,training,,
1.0,8.0,4.0,-0.1,0.0,212,training,,
1.0,6.0,2.0,0.0,0.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
1.0,7.0,3.0,0.0,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
1.0,8.0,4.0,-0.1,0.0,212,training,,
1.0,7.0,3.0,-1.0,0.0,212,training,,
2.0,8.0,4.0,-0.1,0.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,5.0,1.0,0.0,0.0,212,training,,
1.0,7.0,3.0,-1.0,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,7.0,3.0,-1.0,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,5.0,1.0,0.0,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,6.0,2.0,0.0,0.0,212,training,,
1.0,7.0,3.0,0.0,1.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
1.0,7.0,3.0,-1.0,0.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
1.0,7.0,3.0,-1.0,0.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,8.0,4.0,-0.1,0.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,7.0,3.0,0.0,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,7.0,3.0,0.0,1.0,212,training,,
2.0,7.0,3.0,0.0,1.0,212,training,,
2.0,6.0,2.0,0.0,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,5.0,1.0,0.0,0.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,7.0,3.0,-1.0,0.0,212,training,,
2.0,7.0,3.0,0.0,1.0,212,training,,
2.0,8.0,4.0,-0.1,0.0,212,training,,
2.0,7.0,3.0,0.0,1.0,212,training,,
2.0,6.0,2.0,0.0,0.0,212,training,,
2.0,7.0,3.0,0.0,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
1.0,8.0,4.0,-0.1,0.0,212,training,,
2.0,6.0,2.0,0.1,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,5.0,1.0,0.0,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
1.0,6.0,2.0,0.1,1.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,7.0,3.0,0.0,1.0,212,training,,
1.0,6.0,2.0,0.0,0.0,212,training,,
2.0,5.0,1.0,1.0,1.0,212,training,,
2.0,8.0,4.0,0.0,1.0,212,training,,
2.0,7.0,3.0,-1.0,0.0,212,training,,
1.0,1.0,1.0,1.0,1.0,213,training,,
2.0,3.0,3.0,0.0,1.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
2.0,3.0,3.0,-1.0,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
2.0,2.0,2.0,0.1,1.0,213,training,,
2.0,4.0,4.0,-0.1,0.0,213,training,,
2.0,4.0,4.0,0.0,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
1.0,3.0,3.0,-1.0,0.0,213,training,,
2.0,2.0,2.0,0.0,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
1.0,3.0,3.0,0.0,1.0,213,training,,
2.0,4.0,4.0,0.0,1.0,213,training,,
2.0,1.0,1.0,1.0,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
2.0,1.0,1.0,1.0,1.0,213,training,,
2.0,1.0,1.0,0.0,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
2.0,4.0,4.0,0.0,1.0,213,training,,
2.0,2.0,2.0,0.1,1.0,213,training,,
1.0,4.0,4.0,0.0,1.0,213,training,,
1.0,3.0,3.0,0.0,1.0,213,training,,
1.0,3.0,3.0,-1.0,0.0,213,training,,
2.0,3.0,3.0,0.0,1.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
2.0,3.0,3.0,-1.0,0.0,213,training,,
2.0,2.0,2.0,0.1,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
1.0,1.0,1.0,1.0,1.0,213,training,,
2.0,4.0,4.0,0.0,1.0,213,training,,
2.0,1.0,1.0,0.0,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
1.0,3.0,3.0,0.0,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
2.0,3.0,3.0,0.0,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
2.0,2.0,2.0,0.0,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
2.0,3.0,3.0,0.0,1.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
2.0,3.0,3.0,0.0,1.0,213,training,,
2.0,3.0,3.0,0.0,1.0,213,training,,
1.0,2.0,2.0,0.1,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
1.0,1.0,1.0,1.0,1.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
2.0,4.0,4.0,-0.1,0.0,213,training,,
2.0,3.0,3.0,-1.0,0.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
2.0,4.0,4.0,0.0,1.0,213,training,,
1.0,3.0,3.0,0.0,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
2.0,1.0,1.0,0.0,0.0,213,training,,
1.0,3.0,3.0,-1.0,0.0,213,training,,
2.0,1.0,1.0,0.0,0.0,213,training,,
2.0,4.0,4.0,0.0,1.0,213,training,,
1.0,3.0,3.0,-1.0,0.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
2.0,3.0,3.0,-1.0,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
1.0,3.0,3.0,-1.0,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
1.0,3.0,3.0,-1.0,0.0,213,training,,
2.0,2.0,2.0,0.1,1.0,213,training,,
1.0,1.0,1.0,1.0,1.0,213,training,,
1.0,4.0,4.0,-0.1,0.0,213,training,,
2.0,2.0,2.0,0.1,1.0,213,training,,
1.0,2.0,2.0,0.0,0.0,213,training,,
1.0,1.0,1.0,0.0,0.0,213,training,,
1.0,6.0,2.0,0.0,0.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
1.0,8.0,4.0,-0.1,0.0,213,training,,
1.0,5.0,1.0,0.0,0.0,213,training,,
2.0,5.0,1.0,0.0,0.0,213,training,,
1.0,5.0,1.0,0.0,0.0,213,training,,
1.0,7.0,3.0,-1.0,0.0,213,training,,
1.0,7.0,3.0,-1.0,0.0,213,training,,
1.0,8.0,4.0,-0.1,0.0,213,training,,
2.0,7.0,3.0,-1.0,0.0,213,training,,
2.0,6.0,2.0,0.0,0.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
1.0,7.0,3.0,-1.0,0.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,5.0,1.0,0.0,0.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,8.0,4.0,-0.1,0.0,213,training,,
1.0,6.0,2.0,0.1,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
1.0,7.0,3.0,-1.0,0.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,7.0,3.0,-1.0,0.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,6.0,2.0,0.0,0.0,213,training,,
2.0,8.0,4.0,-0.1,0.0,213,training,,
1.0,5.0,1.0,0.0,0.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,8.0,4.0,-0.1,0.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,6.0,2.0,0.0,0.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,7.0,3.0,-1.0,0.0,213,training,,
2.0,5.0,1.0,1.0,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,5.0,1.0,0.0,0.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
1.0,5.0,1.0,1.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,8.0,4.0,-0.1,0.0,213,training,,
2.0,6.0,2.0,0.1,1.0,213,training,,
2.0,7.0,3.0,-1.0,0.0,213,training,,
2.0,6.0,2.0,0.0,0.0,213,training,,
2.0,8.0,4.0,0.0,1.0,213,training,,
1.0,6.0,2.0,0.0,0.0,213,training,,
1.0,5.0,1.0,0.0,0.0,213,training,,
2.0,5.0,1.0,0.0,0.0,213,training,,
1.0,5.0,1.0,0.0,0.0,213,training,,
2.0,7.0,3.0,0.0,1.0,213,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
1.0,4.0,4.0,-0.1,0.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
1.0,3.0,3.0,-1.0,0.0,214,training,,
2.0,2.0,2.0,0.0,0.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
2.0,1.0,1.0,1.0,1.0,214,training,,
1.0,4.0,4.0,-0.1,0.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
1.0,4.0,4.0,-0.1,0.0,214,training,,
2.0,4.0,4.0,0.0,1.0,214,training,,
1.0,1.0,1.0,1.0,1.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
2.0,4.0,4.0,-0.1,0.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
1.0,1.0,1.0,1.0,1.0,214,training,,
1.0,4.0,4.0,-0.1,0.0,214,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
1.0,3.0,3.0,-1.0,0.0,214,training,,
2.0,4.0,4.0,0.0,1.0,214,training,,
2.0,3.0,3.0,-1.0,0.0,214,training,,
2.0,4.0,4.0,0.0,1.0,214,training,,
2.0,2.0,2.0,0.0,0.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
2.0,4.0,4.0,0.0,1.0,214,training,,
2.0,2.0,2.0,0.1,1.0,214,training,,
2.0,4.0,4.0,0.0,1.0,214,training,,
1.0,1.0,1.0,1.0,1.0,214,training,,
2.0,4.0,4.0,-0.1,0.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
2.0,3.0,3.0,-1.0,0.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
2.0,3.0,3.0,0.0,1.0,214,training,,
2.0,4.0,4.0,0.0,1.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
1.0,1.0,1.0,0.0,0.0,214,training,,
2.0,2.0,2.0,0.0,0.0,214,training,,
